Event timestamp,Event ID,Event type,Calling object,Calling object identity hashcode,Method return type,Method name,Method call depth,Method parameters number,Parameters types,Parameters values
1540853492683,828674261,return,C : is performing operation 4,395495953,NA,NA,NA,NA,NA,NA
1540853492683,922007323,call,C : is performing operation 4,395495953,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1540853492683,922007323,return,C : is performing operation 4(comma) available Semaphore permits : ,395495953,NA,NA,NA,NA,NA,NA
1540853492683,1038604717,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1540853492683,1038604717,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853492683,1009012290,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1540853492683,1009012290,return,0,1072408673,NA,NA,NA,NA,NA,NA
1540853492683,693338923,call,C : is performing operation 4(comma) available Semaphore permits : ,395495953,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1540853492683,693338923,return,C : is performing operation 4(comma) available Semaphore permits : 0,395495953,NA,NA,NA,NA,NA,NA
1540853492683,973907317,call,C : is performing operation 4(comma) available Semaphore permits : 0,395495953,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853492683,973907317,return,C : is performing operation 4(comma) available Semaphore permits : 0,395495953,NA,NA,NA,NA,NA,NA
1540853492683,967129384,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,C : is performing operation 4(comma) available Semaphore permits : 0
1540853492683,967129384,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853492683,661464576,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1540853492672,1521808630,return,NA,0,NA,NA,NA,NA,NA,NA
1540853493673,517589688,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1540853493673,517589688,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853493673,172532704,call,Thread[Thread-0(comma)5(comma)main],1349393271,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1540853493673,172532704,return,A,1349393271,NA,NA,NA,NA,NA,NA
1540853493673,46050743,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,A
1540853493673,46050743,return,A,0,NA,NA,NA,NA,NA,NA
1540853493673,2144397906,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,A
1540853493673,2144397906,return,A,0,NA,NA,NA,NA,NA,NA
1540853493673,797733658,call,A,1611956904,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1540853493673,797733658,return,A : is performing operation ,1611956904,NA,NA,NA,NA,NA,NA
1540853493673,397432840,call,A : is performing operation ,1611956904,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,5
1540853493673,397432840,return,A : is performing operation 5,1611956904,NA,NA,NA,NA,NA,NA
1540853493673,1867166422,call,A : is performing operation 5,1611956904,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1540853493673,1867166422,return,A : is performing operation 5(comma) available Semaphore permits : ,1611956904,NA,NA,NA,NA,NA,NA
1540853493673,588388486,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1540853493673,588388486,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853493673,1733808014,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1540853493673,1733808014,return,0,1072408673,NA,NA,NA,NA,NA,NA
1540853493673,1915927412,call,A : is performing operation 5(comma) available Semaphore permits : ,1611956904,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1540853493673,1915927412,return,A : is performing operation 5(comma) available Semaphore permits : 0,1611956904,NA,NA,NA,NA,NA,NA
1540853493673,1213496294,call,A : is performing operation 5(comma) available Semaphore permits : 0,1611956904,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853493673,1213496294,return,A : is performing operation 5(comma) available Semaphore permits : 0,1611956904,NA,NA,NA,NA,NA,NA
1540853493673,2075233346,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,A : is performing operation 5(comma) available Semaphore permits : 0
1540853493673,2075233346,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853493673,583210757,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1540853492674,519818603,return,NA,0,NA,NA,NA,NA,NA,NA
1540853493675,213727602,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1540853493675,213727602,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853493675,1092337472,call,Thread[Thread-1(comma)5(comma)main],1323165413,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1540853493675,1092337472,return,B,1323165413,NA,NA,NA,NA,NA,NA
1540853493675,1984834836,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,B
1540853493675,1984834836,return,B,0,NA,NA,NA,NA,NA,NA
1540853493675,907949603,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,B
1540853493675,907949603,return,B,0,NA,NA,NA,NA,NA,NA
1540853493675,1393422139,call,B,1341176741,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1540853493675,1393422139,return,B : is performing operation ,1341176741,NA,NA,NA,NA,NA,NA
1540853493675,1213274562,call,B : is performing operation ,1341176741,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,5
1540853493675,1213274562,return,B : is performing operation 5,1341176741,NA,NA,NA,NA,NA,NA
1540853493675,255427013,call,B : is performing operation 5,1341176741,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1540853493675,255427013,return,B : is performing operation 5(comma) available Semaphore permits : ,1341176741,NA,NA,NA,NA,NA,NA
1540853493675,863093550,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1540853493675,863093550,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853493675,2039905142,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1540853493675,2039905142,return,0,1072408673,NA,NA,NA,NA,NA,NA
1540853493675,961147535,call,B : is performing operation 5(comma) available Semaphore permits : ,1341176741,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1540853493675,961147535,return,B : is performing operation 5(comma) available Semaphore permits : 0,1341176741,NA,NA,NA,NA,NA,NA
1540853493675,2059238346,call,B : is performing operation 5(comma) available Semaphore permits : 0,1341176741,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853493675,2059238346,return,B : is performing operation 5(comma) available Semaphore permits : 0,1341176741,NA,NA,NA,NA,NA,NA
1540853493675,1198042880,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,B : is performing operation 5(comma) available Semaphore permits : 0
1540853493675,1198042880,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853493675,225390928,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1540853492681,66558334,return,NA,0,NA,NA,NA,NA,NA,NA
1540853493682,103360011,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1540853493682,103360011,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853493682,77527944,call,Thread[Thread-4(comma)5(comma)main],1109538322,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1540853493682,77527944,return,E,1109538322,NA,NA,NA,NA,NA,NA
1540853493682,260951241,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,E
1540853493682,260951241,return,E,0,NA,NA,NA,NA,NA,NA
1540853493682,806258735,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,E
1540853493682,806258735,return,E,0,NA,NA,NA,NA,NA,NA
1540853493682,2144921947,call,E,216600467,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1540853493682,2144921947,return,E : is performing operation ,216600467,NA,NA,NA,NA,NA,NA
1540853493682,1843622211,call,E : is performing operation ,216600467,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,5
1540853493682,1843622211,return,E : is performing operation 5,216600467,NA,NA,NA,NA,NA,NA
1540853493682,703120160,call,E : is performing operation 5,216600467,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1540853493682,703120160,return,E : is performing operation 5(comma) available Semaphore permits : ,216600467,NA,NA,NA,NA,NA,NA
1540853493682,289564023,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1540853493682,289564023,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853493682,1427334491,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1540853493682,1427334491,return,0,1072408673,NA,NA,NA,NA,NA,NA
1540853493682,588021715,call,E : is performing operation 5(comma) available Semaphore permits : ,216600467,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1540853493682,588021715,return,E : is performing operation 5(comma) available Semaphore permits : 0,216600467,NA,NA,NA,NA,NA,NA
1540853493682,1284659537,call,E : is performing operation 5(comma) available Semaphore permits : 0,216600467,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853493682,1284659537,return,E : is performing operation 5(comma) available Semaphore permits : 0,216600467,NA,NA,NA,NA,NA,NA
1540853493682,1325003881,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,E : is performing operation 5(comma) available Semaphore permits : 0
1540853493682,1325003881,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853493682,9333072,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1540853492683,661464576,return,NA,0,NA,NA,NA,NA,NA,NA
1540853493684,311603997,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1540853493684,311603997,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853493684,1307216695,call,Thread[Thread-2(comma)5(comma)main],617581605,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1540853493684,1307216695,return,C,617581605,NA,NA,NA,NA,NA,NA
1540853493684,1561757659,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,C
1540853493684,1561757659,return,C,0,NA,NA,NA,NA,NA,NA
1540853493684,319158111,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,C
1540853493684,319158111,return,C,0,NA,NA,NA,NA,NA,NA
1540853493684,336110713,call,C,220342012,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1540853493684,336110713,return,C : is performing operation ,220342012,NA,NA,NA,NA,NA,NA
1540853493684,1692614876,call,C : is performing operation ,220342012,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,5
1540853493684,1692614876,return,C : is performing operation 5,220342012,NA,NA,NA,NA,NA,NA
1540853493684,1482750992,call,C : is performing operation 5,220342012,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1540853493684,1482750992,return,C : is performing operation 5(comma) available Semaphore permits : ,220342012,NA,NA,NA,NA,NA,NA
1540853493684,152743945,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1540853493684,152743945,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853493684,361980432,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1540853493684,361980432,return,0,1072408673,NA,NA,NA,NA,NA,NA
1540853493684,1795700190,call,C : is performing operation 5(comma) available Semaphore permits : ,220342012,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1540853493684,1795700190,return,C : is performing operation 5(comma) available Semaphore permits : 0,220342012,NA,NA,NA,NA,NA,NA
1540853493684,886559955,call,C : is performing operation 5(comma) available Semaphore permits : 0,220342012,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853493684,886559955,return,C : is performing operation 5(comma) available Semaphore permits : 0,220342012,NA,NA,NA,NA,NA,NA
1540853493684,1754374328,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,C : is performing operation 5(comma) available Semaphore permits : 0
1540853493684,1754374328,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853493684,1713163352,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1540853493673,583210757,return,NA,0,NA,NA,NA,NA,NA,NA
1540853494673,1162731826,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1540853494673,1162731826,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853494673,774711606,call,Thread[Thread-0(comma)5(comma)main],1349393271,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1540853494673,774711606,return,A,1349393271,NA,NA,NA,NA,NA,NA
1540853494673,1493791533,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,A
1540853494673,1493791533,return,A,0,NA,NA,NA,NA,NA,NA
1540853494673,1665678390,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,A
1540853494673,1665678390,return,A,0,NA,NA,NA,NA,NA,NA
1540853494673,1227228444,call,A,243659159,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : releasing lock...
1540853494673,1227228444,return,A : releasing lock...,243659159,NA,NA,NA,NA,NA,NA
1540853494673,470248305,call,A : releasing lock...,243659159,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853494673,470248305,return,A : releasing lock...,243659159,NA,NA,NA,NA,NA,NA
1540853494673,1049386315,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,A : releasing lock...
1540853494673,1049386315,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853494673,1207673187,call,NA,NA,void,SemaphoreTest.semaphore,11,0,NA,NA
1540853494673,1207673187,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853494673,1716779330,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,void,java.util.concurrent.Semaphore.release,11,0,NA,NA
1540853494673,1716779330,return,NA,1072408673,NA,NA,NA,NA,NA,NA
1540853494673,1101548058,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1540853494673,1101548058,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853489677,1217364440,return,NA,0,NA,NA,NA,NA,NA,NA
1540853494673,487731553,call,Thread[Thread-0(comma)5(comma)main],1349393271,void,SemaphoreTest$MyATMThread.name,11
1540853494673,1538890271,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1540853494673,487731553,return,A,0,NA,NA,NA,NA,NA,NA
1540853494673,1538890271,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853494673,133724953,call,Thread[Thread-5(comma)5(comma)main],205797316,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,A,0,NA,NA
1540853494673,763837594,call,Thread[Thread-5(comma)5(comma)main],205797316,class java.lang.String,SemaphoreTest$MyATMThread.name,11,1,java.lang.String,A,0,NA,NA
1540853494673,133724953,return,A,205797316,NA,NA,NA,NA,NA,NA
1540853494673,763837594,return,F,205797316,NA,NA,NA,NA,NA,NA
1540853494673,2123893581,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,A
1540853494673,454397409,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,F
1540853494673,2123893581,return,A,0,NA,NA,NA,NA,NA,NA
1540853494673,454397409,return,F,0,NA,NA,NA,NA,NA,NA
1540853494673,799039002,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,F
1540853494673,799039002,return,F,0,NA,NA,NA,NA,NA,NA
1540853494673,2112058910,call,NA,NA,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : available Semaphore permits now: 
1540853494673,954089619,call,F,740940030,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : got the permit!
1540853494673,2112058910,return,A : available Semaphore permits now: ,740940030,NA,NA,NA,NA,NA,NA
1540853494673,954089619,return,F : got the permit!,740940030,NA,NA,NA,NA,NA,NA
1540853494674,1912003066,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1540853494674,459547167,call,F : got the permit!,740940030,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853494674,459547167,return,F : got the permit!,740940030,NA,NA,NA,NA,NA,NA
1540853494674,1912003066,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],740940030,NA,NA,NA,NA,NA,NA
1540853494674,916062183,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,F : got the permit!
1540853494674,890393710,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1540853494674,916062183,return,NA,1072408673,NA,NA,NA,NA,NA,NA
1540853494674,890393710,return,0,1072408673,NA,NA,NA,NA,NA,NA
1540853494674,2081024895,call,NA,NA,int,java.lang.System.out,11,0,NA,NA
1540853494674,2081024895,return,java.io.PrintStream@4e50df2e,512045608,NA,NA,NA,NA,NA,NA
1540853494674,200209378,call,A : available Semaphore permits now: ,512045608,class java.lang.StringBuilder,java.lang.StringBuilder.append,11
1540853494674,200209378,return,A : available Semaphore permits now: 0,205797316,NA,NA,NA,NA,NA,NA
1540853494674,617320253,call,Thread[Thread-5(comma)5(comma)main],205797316,class java.lang.StringBuilder,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1540853494674,617320253,return,F,512045608,NA,NA,NA,NA,NA,NA
1540853494674,1843078919,call,A : available Semaphore permits now: 0,512045608,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853494674,1574189700,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,F
1540853494674,1843078919,return,A : available Semaphore permits now: 0,0,NA,NA,NA,NA,NA,NA
1540853494674,1574189700,return,F,0,NA,NA,NA,NA,NA,NA
1540853494674,1848991826,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,F
1540853494674,715463247,call,NA,NA,void,java.io.PrintStream.println,11,1,java.lang.String,A : available Semaphore permits now: 0
1540853494674,1848991826,return,F,0,NA,NA,NA,NA,NA,NA
1540853494674,1503005646,call,F,568116646,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1540853494674,1503005646,return,F : is performing operation ,568116646,NA,NA,NA,NA,NA,NA
1540853494674,715463247,return,NA,568116646,NA,NA,NA,NA,NA,NA
1540853494674,1570822915,call,F : is performing operation ,568116646,class java.lang.StringBuilder,java.lang.StringBuilder.append,10,1,java.lang.Integer,1
1540853489660,1332035430,return,NA,568116646,NA,NA,NA,NA,NA,NA
1540853494674,1570822915,return,F : is performing operation 1,568116646,NA,NA,NA,NA,NA,NA
1540853494674,408033045,call,F : is performing operation 1,568116646,class java.lang.StringBuilder,java.lang.StringBuilder.append,9,1,java.lang.String,(comma) available Semaphore permits : 
1540853494674,408033045,return,F : is performing operation 1(comma) available Semaphore permits : ,568116646,NA,NA,NA,NA,NA,NA
1540853494674,1911797674,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,9,0,NA,NA
1540853494674,1911797674,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853494674,918924743,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,9,0,NA,NA
1540853494674,918924743,return,0,1072408673,NA,NA,NA,NA,NA,NA
1540853494674,1843794143,call,F : is performing operation 1(comma) available Semaphore permits : ,568116646,class java.lang.StringBuilder,java.lang.StringBuilder.append,9,1,java.lang.Integer,0
1540853494674,1843794143,return,F : is performing operation 1(comma) available Semaphore permits : 0,568116646,NA,NA,NA,NA,NA,NA
1540853494674,1694779593,call,F : is performing operation 1(comma) available Semaphore permits : 0,568116646,class java.lang.String,java.lang.StringBuilder.toString,9,0,NA,NA
1540853494674,1694779593,return,F : is performing operation 1(comma) available Semaphore permits : 0,568116646,NA,NA,NA,NA,NA,NA
1540853494674,153546020,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,9,1,java.lang.String,F : is performing operation 1(comma) available Semaphore permits : 0
1540853494674,153546020,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853494674,311874130,call,NA,NA,void,java.lang.Thread.sleep,9,1,java.lang.Long,1000
1540853493675,225390928,return,NA,0,NA,NA,NA,NA,NA,NA
1540853494675,2068084728,call,NA,NA,void,java.lang.System.out,9,0,NA,NA
1540853494675,2068084728,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853494675,1790324849,call,Thread[Thread-1(comma)5(comma)main],1323165413,void,SemaphoreTest$MyATMThread.name,9,0,NA,NA
1540853494675,1790324849,return,B,1323165413,NA,NA,NA,NA,NA,NA
1540853494675,1747227272,call,NA,NA,class java.lang.String,java.lang.String.valueOf,9,1,java.lang.String,B
1540853494675,1747227272,return,B,0,NA,NA,NA,NA,NA,NA
1540853494675,473287533,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,9,1,java.lang.String,B
1540853494675,473287533,return,B,0,NA,NA,NA,NA,NA,NA
1540853494675,1150719140,call,B,536347135,class java.lang.StringBuilder,java.lang.StringBuilder.append,9,1,java.lang.String, : releasing lock...
1540853494675,1150719140,return,B : releasing lock...,536347135,NA,NA,NA,NA,NA,NA
1540853494675,1392799834,call,B : releasing lock...,536347135,class java.lang.String,java.lang.StringBuilder.toString,9,0,NA,NA
1540853494675,1392799834,return,B : releasing lock...,536347135,NA,NA,NA,NA,NA,NA
1540853494675,1633200116,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,9,1,java.lang.String,B : releasing lock...
1540853494675,1633200116,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853494675,286997711,call,NA,NA,void,SemaphoreTest.semaphore,9,0,NA,NA
1540853494675,286997711,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853494675,1320362218,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,void,java.util.concurrent.Semaphore.release,9,0,NA,NA
1540853494675,1320362218,return,NA,1072408673,NA,NA,NA,NA,NA,NA
1540853489680,824975361,return,NA,0,NA,NA,NA,NA,NA,NA
1540853494675,1053106118,call,NA,NA,void,java.lang.System.out,9,0,NA,NA
1540853494675,1693470345,call,NA,NA,void,java.lang.System.out,9,0,NA,NA
1540853494675,1053106118,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853494675,1693470345,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853494675,445020397,call,Thread[Thread-1(comma)5(comma)main],854731685,void,SemaphoreTest$MyATMThread.name,9,0,NA,NA,0,NA,NA
1540853494675,1626065313,call,Thread[Thread-3(comma)5(comma)main],854731685,void,SemaphoreTest$MyATMThread.name,9,0,NA,NA,0,NA,NA
1540853494675,445020397,return,B,854731685,NA,NA,NA,NA,NA,NA
1540853494675,1626065313,return,D,854731685,NA,NA,NA,NA,NA,NA
1540853494675,1379123766,call,NA,NA,class java.lang.String,java.lang.String.valueOf,9,1,java.lang.String,B
1540853494675,72291249,call,NA,NA,class java.lang.String,java.lang.String.valueOf,9,1,java.lang.String,D
1540853494675,1379123766,return,B,0,NA,NA,NA,NA,NA,NA
1540853494675,72291249,return,D,0,NA,NA,NA,NA,NA,NA
1540853494675,97520874,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,9,1,java.lang.String,B
1540853494675,1421018897,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,9,1,java.lang.String,D
1540853494675,97520874,return,B,0,NA,NA,NA,NA,NA,NA
1540853494675,1421018897,return,D,0,NA,NA,NA,NA,NA,NA
1540853494675,335354041,call,B,982862651,class java.lang.StringBuilder,java.lang.StringBuilder.append,9,1,java.lang.String, : available Semaphore permits now: 
1540853494675,852594440,call,D,206175794,class java.lang.StringBuilder,java.lang.StringBuilder.append,9,1,java.lang.String, : got the permit!
1540853494675,335354041,return,B : available Semaphore permits now: ,206175794,NA,NA,NA,NA,NA,NA
1540853494675,852594440,return,D : got the permit!,206175794,NA,NA,NA,NA,NA,NA
1540853494675,1987779629,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,9,0,NA,NA
1540853494675,1885841041,call,D : got the permit!,206175794,class java.lang.String,java.lang.StringBuilder.toString,9,0,NA,NA
1540853494675,1987779629,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],206175794,NA,NA,NA,NA,NA,NA
1540853494675,1885841041,return,D : got the permit!,206175794,NA,NA,NA,NA,NA,NA
1540853494675,1934223700,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,9
1540853494675,1008774147,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,9,1,java.lang.String,D : got the permit!
1540853494675,1934223700,return,0,1313922862,NA,NA,NA,NA,NA,NA
1540853494675,1008774147,return,NA,982862651,NA,NA,NA,NA,NA,NA
1540853494675,143265620,call,B : available Semaphore permits now: ,982862651,class java.lang.StringBuilder,java.lang.StringBuilder.append,9,1,java.lang.Integer,0
1540853494675,45604160,call,NA,NA,class java.lang.StringBuilder,java.lang.System.out,9,0,NA,NA
1540853494675,143265620,return,B : available Semaphore permits now: 0,0,NA,NA,NA,NA,NA,NA
1540853494675,45604160,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853494675,416694765,call,B : available Semaphore permits now: 0,982862651,class java.lang.String,java.lang.StringBuilder.toString,9,0,NA,NA
1540853494676,416694765,return,B : available Semaphore permits now: 0,854731685,NA,NA,NA,NA,NA,NA
1540853494676,1103895370,call,Thread[Thread-3(comma)5(comma)main],1313922862,void,SemaphoreTest$MyATMThread.name,9,0,NA,NA
1540853494676,912436398,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,9,0,NA,NA,1,java.lang.String,B : available Semaphore permits now: 0
1540853494676,1103895370,return,D,1313922862,NA,NA,NA,NA,NA,NA
1540853494676,215117516,call,NA,NA,class java.lang.String,java.lang.String.valueOf,9,1,java.lang.String,D
1540853494676,912436398,return,NA,0,NA,NA,NA,NA,NA,NA
1540853494676,215117516,return,D,0,NA,NA,NA,NA,NA,NA
1540853489662,1782200738,return,NA,0,NA,NA,NA,NA,NA,NA
